property_id,unit_status,area,project,bedrooms,size_sqft,price_aed,dld_evidence_status,selected_tier,annual_market_rent_estimate,gross_rental_yield,comparable_count,estimation_method,evidence_level,production_eligible,production_signal_source,validation_status,dld_rental_area,warnings,size_sqm,R1_comparables,R1_median_annual,R1_estimate,R1_method,R1_confidence,R1_rejected,R2_comparables,R2_median_annual,R2_estimate,R2_method,R2_confidence,R2_rejected,R3_comparables,R3_median_annual,R3_estimate,R3_method,R3_confidence,R3_rejected,R4_comparables,R4_median_annual,R4_estimate,R4_method,R4_confidence,R4_rejected
2606,offplan,Dubai Industrial City,samana hills south 2,1.0,791.0,1331111.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7265,offplan,Ghaf Woods,cilia,1.0,761.0,1550000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3809,offplan,Dubai Islands,sunset bay one,3.0,2286.0,5512200.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5846,offplan,Arjan,samana skyros,0.0,431.0,950000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
483,offplan,Jumeirah village circle,auresta tower,2.0,1139.0,1964100.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1179,offplan,Dubai Islands,avida residences,3.0,1596.0,4229000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
4739,offplan,Al Barari,mayfair vista,2.0,1064.0,1821000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3526,offplan,Al Jadaf Waterfront,amazonia residence,0.0,464.0,1070000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5593,ready,Jumeirah Lake Towers,me do re,2.0,1387.0,3500000.0,DLD_MATCH,R4,123085.53612973684,3.516729603706767,1095.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Al Thanyah Fifth,,128.9,0.0,,,insufficient_data,0.0,True,19.0,185000.0,171536.70251724494,median_psf_times_size,0.8,False,0.0,,,insufficient_data,0.0,True,1095.0,120000.0,123085.53612973684,median_psf_times_size,0.4,False
6006,offplan,Dubai Industrial City,al haseen residences 6,1.0,708.0,1399030.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5513,ready,Dubai Sports City,canal residence west,2.0,1380.0,1400000.0,DLD_MISSING,R4,84223.04794168191,6.015931995834423,773.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Al Hebiah Fourth,,128.2,0.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,773.0,80000.0,84223.04794168191,median_psf_times_size,0.4,False
2893,offplan,Jumeirah village circle,sky living,2.0,1732.0,2800000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
4844,offplan,Dubai Water Canal,eden house the park,4.0,6848.0,35254200.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
124,offplan,Dubai International City,crystal tower by vhs,0.0,498.0,671999.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5547,offplan,Dubai Hills Estate,park lane,3.0,2203.0,4200000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
6337,offplan,Dubai South,maak residence,1.0,766.0,1077500.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
450,offplan,Dubai Production City,nirvana residence 1,1.0,733.0,1208620.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2816,ready,Jumeirah village circle,gardenia residency,0.0,328.0,750000.0,DLD_MISSING,R4,38513.16847156939,5.135089129542585,427.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Al Barsha South Fourth,,30.5,0.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,22.0,40000.0,35673.453922781766,median_psf_times_size,0.6,False,427.0,43000.0,38513.16847156939,median_psf_times_size,0.4,False
5741,offplan,Jumeirah village circle,mass residences,0.0,697.0,850681.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
6947,offplan,Majan,lazord by lapis phases 1 and 2,1.0,667.0,1322205.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5862,offplan,Jumeirah village circle,golden wood views v,2.0,918.0,1654060.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
957,offplan,Dubai South,azizi venice,1.0,609.0,1230000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3449,offplan,Dubai Land Residence Complex,aark residences,1.0,875.0,1095000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
632,offplan,Dubai Islands,flora isle beachfront residences,1.0,829.0,2880000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2721,offplan,Dubai South,coventry 49,2.0,848.0,1170240.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
6243,offplan,Mina Al Arab,nura,0.0,393.0,830000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3801,offplan,Nad Al Sheba,saddlewood park by mak developers,2.0,1312.0,3250000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
4196,offplan,Dubai Land Residence Complex,solanki one,0.0,561.0,671000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1050,unknown,Jumeirah Village Triangle,s1lva park,0.0,444.0,780000.0,DLD_MISSING,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,,0.0,,NONE,False,NONE,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,Unknown status properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3655,offplan,Sharjah Garden City,garden city,3.0,3173.0,2985000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5772,offplan,Al Mamzar,faradis tower,2.0,1460.0,2108943.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
4967,offplan,Majan,lazord by lapis phases 1 and 2,2.0,953.0,1691140.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
152,ready,Dubai Marina,marina star,0.0,505.0,1943600.0,DLD_MATCH,R4,68994.16941182702,3.549813202913512,492.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Marsa Dubai,,46.9,1.0,,,insufficient_data,0.0,True,11.0,85000.0,89066.29101572112,median_psf_times_size,0.55,False,4.0,,,insufficient_data,0.0,True,492.0,65000.0,68994.16941182702,median_psf_times_size,0.4,False
5408,offplan,Dubai Islands,hatimi residences at dubai islands by fakhruddin,3.0,2486.0,8800000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
4240,offplan,Al Furjan,azizi raffi,3.0,1428.0,2440000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1641,ready,Jumeirah village circle,ashton park residences,0.0,402.0,800000.0,DLD_MATCH,R3,42482.70964614555,5.310338705768194,97.0,median_psf_times_size,AREA_BEDROOM_LEVEL,False,NONE,SHADOW_RESEARCH,Al Barsha South Fourth,,37.3,0.0,,,insufficient_data,0.0,True,13.0,47000.0,47301.32264569429,median_psf_times_size,0.65,False,97.0,45000.0,42482.70964614555,median_psf_times_size,0.6,False,1919.0,45000.0,43203.49597947347,median_psf_times_size,0.4,False
408,ready,Jumeirah village circle,binghatti crescent,1.0,728.0,1200000.0,DLD_MATCH,R2,75192.79549369377,6.266066291141148,31.0,median_psf_times_size,PROJECT_LEVEL,False,NONE,SHADOW_RESEARCH,Al Barsha South Fourth,,67.6,0.0,,,insufficient_data,0.0,True,31.0,75000.0,75192.79549369377,median_psf_times_size,0.8,False,0.0,,,insufficient_data,0.0,True,4039.0,65000.0,64412.77440005819,median_psf_times_size,0.4,False
7817,offplan,Dubai Land Residence Complex,the wow tower,0.0,377.0,720000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3344,offplan,Jumeirah Village Triangle,fh residency,3.0,1597.0,3098340.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2609,offplan,Al Furjan,azizi ameer,3.0,1636.0,2312000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5569,offplan,Emaar South,golf dale,2.0,1389.0,2290000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
6627,ready,Palm Jumeirah,royal bay,2.0,1494.0,3550000.0,DLD_MATCH,R4,178173.48107846646,5.0189712979849705,867.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Palm Jumeirah,,138.8,0.0,,,insufficient_data,0.0,True,7.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,867.0,183750.0,178173.48107846646,median_psf_times_size,0.4,False
7409,offplan,Al Furjan,orvessa residences,2.0,1335.0,2290000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5986,offplan,Mina Al Arab,enta residences,0.0,348.0,896000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7483,unknown,Meydan City,stamn mia tower,1.0,610.0,1380000.0,DLD_MISSING,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,,0.0,,NONE,False,NONE,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,Unknown status properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2199,ready,Dubai Marina,liv residence,0.0,521.0,1650000.0,DLD_MATCH,R4,70832.90318055177,4.292903223063744,535.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Marsa Dubai,,48.4,0.0,,,insufficient_data,0.0,True,6.0,,,insufficient_data,0.0,True,3.0,,,insufficient_data,0.0,True,535.0,70000.0,70832.90318055177,median_psf_times_size,0.4,False
2340,offplan,Dubai Land Residence Complex,weybridge gardens 4,2.0,1208.0,1512400.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
4057,offplan,Tilal City,hawa residence,0.0,380.0,554000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5319,ready,Dubai Marina,liv residence,1.0,919.0,2500000.0,DLD_MATCH,R2,134016.08375612576,5.360643350245031,22.0,median_psf_times_size,PROJECT_LEVEL,False,NONE,SHADOW_RESEARCH,Marsa Dubai,,85.4,0.0,,,insufficient_data,0.0,True,22.0,130000.0,134016.08375612576,median_psf_times_size,0.8,False,0.0,,,insufficient_data,0.0,True,2986.0,93000.0,97443.13737444341,median_psf_times_size,0.4,False
8352,offplan,Dubai Harbour,damac bay,3.0,2120.0,10750000.0,DLD_NO_EVIDENCE,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2406,offplan,Palm Jumeirah,olaia residences,3.0,2260.0,11071800.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5047,offplan,Jumeirah village circle,elitz,2.0,1056.0,1700000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
8327,ready,Business Bay,aykon city tower,2.0,819.0,2314000.0,DLD_MISSING,R4,90204.61145236365,3.8982113851496822,2915.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Business Bay,,76.1,0.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,2915.0,90000.0,90204.61145236365,median_psf_times_size,0.4,False
3119,ready,Dubai Marina,marina arcade tower,3.0,2466.0,4173190.0,DLD_MISSING,R4,215743.35558046392,5.16974677837491,736.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Marsa Dubai,,229.1,0.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,736.0,210000.0,215743.35558046392,median_psf_times_size,0.4,False
4099,offplan,Palm Jumeirah,passo by beyond,4.0,7338.0,52000000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2279,offplan,Dubai Production City,samana lake views,2.0,1236.0,1701970.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
0,offplan,Dubai Islands,marea residences,1.0,1322.0,2749440.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1917,offplan,Dubai Islands,natuzzi harmony residences,3.0,1704.0,4940380.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7426,ready,Al Barari,barari views,2.0,1271.0,1461650.0,DLD_MATCH,R4,78290.75865757541,5.356327346326098,547.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Wadi Al Safa 3,,118.1,0.0,,,insufficient_data,0.0,True,7.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,547.0,78000.0,78290.75865757541,median_psf_times_size,0.4,False
5,ready,Business Bay,avanti tower,2.0,1270.0,2314000.0,DLD_MATCH,R4,118976.51998603782,5.141595505014599,2422.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Business Bay,,118.0,0.0,,,insufficient_data,0.0,True,9.0,120000.0,119446.0478962633,median_psf_times_size,0.45,False,0.0,,,insufficient_data,0.0,True,2422.0,123000.0,118976.51998603782,median_psf_times_size,0.4,False
1687,offplan,Siniya Island,sobha tranquil beach residences,3.0,2190.0,6242798.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3473,offplan,Dubai Islands,bay grove residences phase 4,1.0,908.0,2000000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
23,offplan,Dubai Creek Harbour,savanna,1.0,689.0,1200000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7815,offplan,Dubai Islands,silena residences,3.0,3642.0,13869000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
8062,unknown,Al Marjan Island,mondrian branded residences,,,8530000.0,DLD_MISSING,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,,0.0,,NONE,False,NONE,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,Unknown status properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1447,unknown,Al Marjan Island,mondrian branded residences,,,8540000.0,DLD_MISSING,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,,0.0,,NONE,False,NONE,STATUS_NOT_ELIGIBLE_FOR_CURRENT_RENT,,Unknown status properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2977,offplan,Jumeirah village circle,aurora by binghatti,0.0,382.0,874999.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1621,offplan,Sobha Hartland 2,310 riverside crescent,2.0,1425.0,3206090.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1276,offplan,Jumeirah Lake Towers,upper house,0.0,407.0,995000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7799,ready,Business Bay,avanti tower,0.0,350.0,950000.0,DLD_MATCH,R4,52982.902736889955,5.5771476565147315,532.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Business Bay,,32.5,1.0,,,insufficient_data,0.0,True,1.0,,,insufficient_data,0.0,True,9.0,,,insufficient_data,0.0,True,532.0,60000.0,52982.902736889955,median_psf_times_size,0.4,False
4988,offplan,Jumeirah Garden City,whitestone residence,0.0,509.0,1171005.0,DLD_NO_EVIDENCE,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7139,offplan,Downtown Dubai,elegance tower,2.0,1183.0,3250000.0,DLD_MATCH,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7529,offplan,Dubai Production City,samana lake views,1.0,854.0,1280340.0,DLD_NO_EVIDENCE,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
8250,offplan,Siniya Island,bayfront marina residences,3.0,2174.0,6088684.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
3782,offplan,Downtown Dubai,rove home,2.0,1300.0,3811000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
1883,offplan,Jumeirah village circle,pearl house iii,0.0,463.0,733921.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
5820,offplan,Dubai South,inara residence by imtiaz,1.0,726.0,1100000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
2236,ready,Jumeirah village circle,ashton park residences,2.0,1145.0,2100000.0,DLD_MATCH,R4,85750.45391028153,4.083354948108645,2044.0,median_psf_times_size,AREA_LEVEL,False,NONE,SHADOW_RESEARCH,Al Barsha South Fourth,,106.4,0.0,,,insufficient_data,0.0,True,3.0,,,insufficient_data,0.0,True,0.0,,,insufficient_data,0.0,True,2044.0,80000.0,85750.45391028153,median_psf_times_size,0.4,False
3035,offplan,Jumeirah village circle,palatium residence,2.0,837.0,1274820.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
7746,offplan,Jumeirah village circle,carmel residence,1.0,669.0,1451914.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
4856,offplan,Al Furjan,celeste heights,3.0,3851.0,2950000.0,DLD_MISSING,OFFPLAN_RENTAL_NOT_EVALUATED,,,0.0,,NONE,False,NONE,OFFPLAN_RENTAL_NOT_EVALUATED,,Offplan properties not evaluated for current rent,,,,,,,,,,,,,,,,,,,,,,,,,
